132028,0.10,-0.97,-0.30,-6.29,1.16,-1.46,-14.85,-22.35,72.30,29.67,132028
GPS: 132037,33.77821,-84.38845,0.25000,331.39999,4
132264,0.06,-0.98,-0.21,-0.73,0.55,-2.50,-17.70,-21.15,71.85,29.63,132264
132323,0.07,-0.98,-0.21,-2.81,0.67,-1.34,-17.25,-20.70,72.45,29.66,132323
132498,0.07,-0.98,-0.25,7.26,-0.85,2.99,-17.10,-21.00,72.45,29.64,132498
132615,0.08,-0.98,-0.23,-1.04,-0.12,0.00,-17.25,-21.75,72.45,29.62,132615
132790,0.09,-0.98,-0.33,-3.91,0.85,-4.09,-16.95,-21.30,72.45,29.67,132790
132982,0.02,-0.99,-0.29,3.72,-12.51,16.11,-16.95,-20.55,72.30,29.64,132982
133327,0.04,-0.96,-0.36,8.12,-0.37,1.34,-16.35,-21.45,72.30,29.69,133327
133519,0.07,-0.96,-0.36,7.93,-1.10,7.69,-17.40,-24.45,71.85,29.65,133519
133597,0.06,-0.96,-0.34,4.88,-0.06,0.67,-16.80,-23.85,71.70,29.65,133597
133696,0.08,-0.95,-0.35,-1.83,0.37,-2.50,-16.65,-21.75,73.05,29.65,133696
133760,0.06,-0.95,-0.36,-2.44,0.18,-0.37,-16.65,-24.00,73.20,29.66,133760
133859,0.06,-0.95,-0.36,-0.73,0.18,0.00,-17.55,-23.10,72.00,29.64,133859
GPS: 134037,33.77820,-84.38845,0.17000,330.89999,4
134228,0.06,-0.98,-0.35,-0.43,0.00,-0.24,-15.60,-23.25,72.00,29.67,134228
134346,0.07,-0.98,-0.36,0.31,0.18,0.00,-15.60,-23.10,72.15,29.70,134346
134423,0.06,-0.96,-0.35,-2.32,0.12,-0.31,-16.05,-23.25,72.45,29.70,134423
134598,0.06,-0.95,-0.36,-1.22,-0.24,-0.92,-15.00,-21.75,72.45,29.70,134598
134773,0.07,-0.94,-0.36,-2.38,0.00,0.18,-15.00,-22.20,73.35,29.71,134773
135119,0.03,-1.05,-0.37,8.73,-0.24,1.83,-15.90,-23.40,73.35,29.71,135119
135501,0.04,-0.95,-0.36,1.40,-0.24,0.55,-15.00,-22.35,72.30,29.69,135501
135676,0.04,-0.97,-0.36,4.52,0.12,-1.34,-14.55,-22.35,73.65,29.70,135676
135851,0.05,-0.98,-0.34,-1.95,0.37,-1.65,-15.00,-23.70,73.65,29.71,135851
135909,0.05,-0.98,-0.32,2.75,0.24,-1.34,-15.30,-23.85,72.45,29.68,135909
CIR 21 750 ,136012,[1,260,-57,1],[1,245,-57,2],[1,300,107,3],[1,264,243,4],[1,173,265,5],[1,122,88,6],[1,58,62,7],[1,30,129,8],[1,-1,158,9],[1,104,139,10],[1,168,81,11],[1,279,38,12],[1,231,23,13],[1,119,68,14],[1,55,92,15],[1,119,54,16],[1,186,88,17],[1,199,94,18],[1,164,198,19],[1,96,172,20],[1,-53,205,21],[1,47,157,22],[1,110,97,23],[1,93,115,24],[1,152,116,25],[1,87,94,26],[1,79,180,27],[1,145,153,28],[1,135,199,29],[1,93,47,30],[1,70,54,31],[1,26,112,32],[1,78,199,33],[1,176,128,34],[1,110,55,35],[1,72,41,36],[1,39,139,37],[1,19,191,38],[1,52,115,39],[1,45,31,40],[1,133,80,41],[1,179,95,42],[1,191,146,43],[1,171,249,44],[1,181,155,45],[1,202,30,46],[1,130,159,47],[1,236,230,48],[1,236,131,49],[1,179,23,50],[1,78,52,51],[1,53,29,52],[1,171,260,53],[1,94,203,54],[1,45,74,55],[1,-18,37,56],[1,4,-70,57],[1,12,-90,58],[1,-8,143,59],[1,69,296,60],[1,148,296,61],[1,55,126,62],[1,61,-33,63],[1,55,-26,64],[1,70,138,65],[1,-1,176,66],[1,-36,57,67],[1,-81,-24,68],[1,68,-13,69],[1,41,161,70],[1,37,60,71],[1,73,16,72],[1,131,-5,73],[1,142,51,74],[1,-43,96,75],[1,-145,104,76],[1,-53,110,77],[1,110,43,78],[1,113,13,79],[1,83,63,80],[1,107,5,81],[1,80,138,82],[1,67,283,83],[1,37,265,84],[1,-14,-71,85],[1,-107,-296,86],[1,-4,-28,87],[1,187,230,88],[1,313,353,89],[1,307,207,90],[1,280,120,91],[1,150,148,92],[1,59,143,93],[1,107,134,94],[1,119,139,95],[1,105,78,96],[1,98,23,97],[1,139,95,98],[1,173,106,99],[1,273,54,100],[1,232,73,101],[1,145,98,102],[1,63,150,103],[1,68,224,104],[1,47,184,105],[1,27,145,106],[1,101,166,107],[1,233,237,108],[1,213,193,109],[1,38,180,110],[1,145,253,111],[1,362,169,112],[1,360,122,113],[1,112,-112,114],[1,-49,-38,115],[1,17,238,116],[1,147,136,117],[1,151,152,118],[1,-8,114,119],[1,-102,180,120],[1,-115,322,121],[1,-43,280,122],[1,-12,239,123],[1,25,390,124],[1,149,276,125],[1,72,45,126],[1,97,-118,127],[1,-115,61,128],[1,-77,347,129],[1,0,327,130],[1,25,136,131],[1,-44,25,132],[1,17,-16,133],[1,65,56,134],[1,33,65,135],[1,79,83,136],[1,92,71,137],[1,131,112,138],[1,17,106,139],[1,-39,258,140],[1,-33,227,141],[1,40,133,142],[1,-10,81,143],[1,-101,111,144],[1,-95,119,145],[1,9,205,146],[1,7,50,147],[1,117,-54,148],[1,245,107,149],[1,185,238,150],[1,164,180,151],[1,120,46,152],[1,60,-10,153],[1,-47,51,154],[1,-16,202,155],[1,0,164,156],[1,49,116,157],[1,8,118,158],[1,-6,163,159],[1,97,70,160],[1,160,-42,161],[1,122,32,162],[1,60,114,163],[1,-3,235,164],[1,-22,285,165],[1,47,173,166],[1,3,138,167],[1,33,64,168],[1,-40,33,169],[1,16,62,170],[1,32,60,171],[1,-10,-1,172],[1,2,55,173],[1,40,122,174],[1,211,170,175],[1,451,100,176],[1,366,102,177],[1,118,-85,178],[1,-98,-44,179],[1,-136,165,180],[1,127,221,181],[1,67,111,182],[1,-51,90,183],[1,-14,116,184],[1,-102,224,185],[1,-70,172,186],[1,-80,81,187],[1,19,237,188],[1,160,184,189],[1,127,94,190],[1,44,-86,191],[1,-50,92,192],[1,-61,306,193],[1,77,275,194],[1,63,88,195],[1,-3,-1,196],[1,-78,-1,197],[1,18,21,198],[1,68,73,199],[1,110,77,200],[1,68,40,201],[1,88,101,202],[1,-12,91,203],[1,3,89,204],[1,96,184,205],[1,160,136,206],[1,141,139,207],[1,190,95,208],[1,214,84,209],[1,125,-18,210],[1,-83,36,211],[1,-101,-95,212],[1,230,370,213],[1,228,317,214],[1,124,117,215],[1,-26,59,216],[1,-111,-80,217],[1,-37,-36,218],[1,38,89,219],[1,119,171,220],[1,82,217,221],[1,24,116,222],[1,34,0,223],[1,43,-13,224],[1,53,114,225],[1,75,180,226],[1,9,151,227],[1,-116,94,228],[1,-93,150,229],[1,-22,148,230],[1,159,31,231],[1,184,-44,232],[1,116,-83,233],[1,54,61,234],[1,7,154,235],[1,-28,127,236],[1,5,119,237],[1,53,145,238],[1,121,128,239],[1,321,173,240],[1,299,9,241],[1,177,13,242],[1,20,292,243],[1,-112,512,244],[1,-180,22,245],[1,-250,-448,246],[1,-112,-189,247],[1,168,266,248],[1,517,525,249],[1,613,205,250],[1,442,-79,251],[1,102,144,252],[1,-7,203,253],[1,137,69,254],[1,100,-173,255],[1,-106,-182,256],[1,-192,100,257],[1,39,295,258],[1,193,137,259],[1,275,-121,260],[1,157,-164,261],[1,82,15,262],[1,53,128,263],[1,60,263,264],[1,73,226,265],[1,87,152,266],[1,118,163,267],[1,309,260,268],[1,309,297,269],[1,91,153,270],[1,-11,121,271],[1,84,67,272],[1,48,51,273],[1,-94,112,274],[1,-78,-8,275],[1,-25,113,276],[1,108,-15,277],[1,113,-49,278],[1,78,55,279],[1,-39,128,280],[1,-27,251,281],[1,57,292,282],[1,25,260,283],[1,-9,294,284],[1,42,166,285],[1,121,89,286],[1,114,65,287],[1,23,99,288],[1,11,94,289],[1,58,93,290],[1,98,150,291],[1,102,178,292],[1,92,196,293],[1,85,109,294],[1,7,89,295],[1,5,86,296],[1,47,35,297],[1,96,52,298],[1,65,103,299],[1,24,136,300],[1,20,142,301],[1,62,119,302],[1,120,80,303],[1,4,63,304],[1,-63,119,305],[1,-58,42,306],[1,64,-82,307],[1,262,-170,308],[1,263,236,309],[1,226,417,310],[1,158,336,311],[1,-62,-79,312],[1,-252,-208,313],[1,-243,-38,314],[1,-157,176,315],[1,-55,98,316],[1,84,-38,317],[1,49,107,318],[1,155,267,319],[1,256,289,320],[1,235,71,321],[1,75,-41,322],[1,-69,65,323],[1,-82,155,324],[1,77,149,325],[1,90,58,326],[1,89,29,327],[1,81,15,328],[1,19,0,329],[1,98,1,330],[1,66,-9,331],[1,-31,-92,332],[1,-112,-104,333],[1,-66,139,334],[1,70,298,335],[1,115,168,336],[1,168,105,337],[1,61,-30,338],[1,3,-45,339],[1,192,47,340],[1,196,143,341],[1,196,248,342],[1,135,218,343],[1,11,46,344],[1,-197,146,345],[1,-205,161,346],[1,-114,188,347],[1,-78,180,348],[1,94,60,349],[1,154,81,350],[1,183,163,351],[1,77,172,352],[1,-16,161,353],[1,-89,105,354],[1,-48,50,355],[1,-8,118,356],[1,64,105,357],[1,118,134,358],[1,87,88,359],[1,106,41,360],[1,121,76,361],[1,45,45,362],[1,-36,46,363],[1,-121,-33,364],[1,-123,7,365],[1,2,141,366],[1,73,265,367],[1,140,160,368],[1,247,57,369],[1,194,59,370],[1,87,135,371],[1,35,205,372],[1,93,28,373],[1,81,-21,374],[1,13,65,375],[1,58,189,376],[1,69,273,377],[1,13,216,378],[1,20,101,379],[1,164,82,380],[1,222,137,381],[1,183,92,382],[1,94,82,383],[1,-28,96,384],[1,14,174,385],[1,122,100,386],[1,160,32,387],[1,220,96,388],[1,129,55,389],[1,130,97,390],[1,75,89,391],[1,111,45,392],[1,114,55,393],[1,97,65,394],[1,88,129,395],[1,147,192,396],[1,138,204,397],[1,170,80,398],[1,85,-40,399],[1,23,104,400],[1,-29,59,401],[1,27,198,402],[1,97,278,403],[1,7,103,404],[1,-40,100,405],[1,-38,22,406],[1,113,90,407],[1,204,142,408],[1,387,183,409],[1,372,70,410],[1,362,-47,411],[1,254,-94,412],[1,-14,-9,413],[1,-67,41,414],[1,-13,85,415],[1,164,101,416],[1,207,93,417],[1,217,28,418],[1,190,67,419],[1,128,82,420],[1,98,136,421],[1,26,138,422],[1,35,105,423],[1,45,133,424],[1,57,113,425],[1,112,91,426],[1,309,99,427],[1,322,134,428],[1,228,132,429],[1,141,93,430],[1,144,-9,431],[1,55,34,432],[1,-12,216,433],[1,-22,176,434],[1,100,112,435],[1,137,-200,436],[1,155,185,437],[1,134,432,438],[1,170,321,439],[1,66,17,440],[1,-95,-152,441],[1,-259,15,442],[1,-222,234,443],[1,-31,167,444],[1,93,10,445],[1,42,63,446],[1,50,210,447],[1,183,313,448],[1,173,192,449],[1,142,-2,450],[1,-61,70,451],[1,-156,186,452],[1,-49,266,453],[1,77,100,454],[1,92,69,455],[1,102,-2,456],[1,59,9,457],[1,58,40,458],[1,17,80,459],[1,-47,-3,460],[1,-87,37,461],[1,29,108,462],[1,101,180,463],[1,24,81,464],[1,-19,171,465],[1,-35,133,466],[1,83,90,467],[1,288,-67,468],[1,397,96,469],[1,200,306,470],[1,107,309,471],[1,51,67,472],[1,-118,-33,473],[1,-317,128,474],[1,-365,253,475],[1,-126,137,476],[1,155,-33,477],[1,156,56,478],[1,146,186,479],[1,96,261,480],[1,63,111,481],[1,70,-18,482],[1,87,88,483],[1,79,217,484],[1,79,197,485],[1,150,109,486],[1,101,43,487],[1,87,71,488],[1,62,78,489],[1,75,32,490],[1,-53,-56,491],[1,-65,-142,492],[1,-115,-56,493],[1,-1,74,494],[1,127,173,495],[1,217,163,496],[1,260,24,497],[1,253,-36,498],[1,100,-13,499],[1,132,154,500],[1,88,126,501],[1,-19,25,502],[1,7,73,503],[1,40,73,504],[1,135,97,505],[1,157,57,506],[1,135,32,507],[1,52,92,508],[1,39,194,509],[1,70,82,510],[1,53,-20,511],[1,31,14,512],[1,13,114,513],[1,40,113,514],[1,57,42,515],[1,27,4,516],[1,46,61,517],[1,55,127,518],[1,87,147,519],[1,119,122,520],[1,119,81,521],[1,123,59,522],[1,72,86,523],[1,80,144,524],[1,104,147,525],[1,58,129,526],[1,67,148,527],[1,78,39,528],[1,107,42,529],[1,107,74,530],[1,120,23,531],[1,76,169,532],[1,164,104,533],[1,131,-21,534],[1,45,31,535],[1,-23,36,536],[1,36,278,537],[1,125,198,538],[1,110,157,539],[1,95,215,540],[1,172,174,541],[1,162,140,542],[1,94,23,543],[1,-41,-15,544],[1,-13,50,545],[1,59,148,546],[1,120,103,547],[1,97,40,548],[1,98,93,549],[1,112,72,550],[1,78,72,551],[1,40,52,552],[1,49,97,553],[1,80,69,554],[1,7,98,555],[1,-28,123,556],[1,3,72,557],[1,86,70,558],[1,111,102,559],[1,-3,73,560],[1,-64,86,561],[1,-47,-45,562],[1,58,-67,563],[1,199,-55,564],[1,355,302,565],[1,265,435,566],[1,172,279,567],[1,-45,34,568],[1,-232,-153,569],[1,-260,50,570],[1,-245,325,571],[1,-71,315,572],[1,29,123,573],[1,36,85,574],[1,25,103,575],[1,93,113,576],[1,145,97,577],[1,116,126,578],[1,2,80,579],[1,-100,197,580],[1,-62,326,581],[1,15,209,582],[1,89,85,583],[1,55,8,584],[1,36,-10,585],[1,51,77,586],[1,-142,2,587],[1,-219,-84,588],[1,-129,76,589],[1,-68,120,590],[1,89,90,591],[1,90,52,592],[1,46,64,593],[1,16,106,594],[1,98,133,595],[1,171,57,596],[1,154,59,597],[1,100,150,598],[1,81,176,599],[1,134,157,600],[1,193,163,601],[1,17,207,602],[1,-151,155,603],[1,17,-1,604],[1,41,-26,605],[1,117,97,606],[1,130,273,607],[1,150,243,608],[1,84,99,609],[1,119,-64,610],[1,149,56,611],[1,181,138,612],[1,188,163,613],[1,77,93,614],[1,53,70,615],[1,73,82,616],[1,75,70,617],[1,107,53,618],[1,155,21,619],[1,177,18,620],[1,105,16,621],[1,147,130,622],[1,142,153,623],[1,199,152,624],[1,92,113,625],[1,113,13,626],[1,134,-68,627],[1,241,90,628],[1,248,24,629],[1,65,69,630],[1,-64,107,631],[1,1,55,632],[1,71,17,633],[1,110,114,634],[1,33,156,635],[1,-1,156,636],[1,41,63,637],[1,94,91,638],[1,83,98,639],[1,95,102,640],[1,94,102,641],[1,160,60,642],[1,117,44,643],[1,31,67,644],[1,131,79,645],[1,148,61,646],[1,74,105,647],[1,29,158,648],[1,82,97,649],[1,111,54,650],[1,90,50,651],[1,107,77,652],[1,128,32,653],[1,79,75,654],[1,80,166,655],[1,277,182,656],[1,303,-19,657],[1,208,68,658],[1,68,52,659],[1,-201,218,660],[1,-105,-149,661],[1,-37,-400,662],[1,22,-240,663],[1,161,126,664],[1,260,473,665],[1,334,365,666],[1,362,55,667],[1,109,95,668],[1,66,156,669],[1,203,57,670],[1,215,-50,671],[1,30,-11,672],[1,-77,98,673],[1,-24,215,674],[1,125,93,675],[1,301,10,676],[1,242,-29,677],[1,163,58,678],[1,14,129,679],[1,41,147,680],[1,86,137,681],[1,43,107,682],[1,110,135,683],[1,158,237,684],[1,84,237,685],[1,11,192,686],[1,133,211,687],[1,296,153,688],[1,275,88,689],[1,116,-35,690],[1,1,57,691],[1,-34,325,692],[1,26,37,693],[1,80,-158,694],[1,-18,-62,695],[1,-43,150,696],[1,33,409,697],[1,224,327,698],[1,257,113,699],[1,117,75,700],[1,74,98,701],[1,138,40,702],[1,155,-54,703],[1,-32,121,704],[1,-131,265,705],[1,-23,213,706],[1,24,141,707],[1,36,27,708],[1,35,9,709],[1,128,0,710],[1,17,128,711],[1,63,130,712],[1,84,128,713],[1,115,92,714],[1,65,113,715],[1,27,237,716],[1,-1,215,717],[1,-12,153,718],[1,74,198,719],[1,117,129,720],[1,146,76,721],[1,97,-9,722],[1,21,-5,723],[1,113,67,724],[1,281,362,725],[1,168,314,726],[1,25,175,727],[1,-133,-24,728],[1,-124,-76,729],[1,-90,104,730],[1,-32,304,731],[1,-198,404,732],[1,-66,315,733],[1,111,79,734],[1,148,0,735],[1,7,-85,736],[1,-48,53,737],[1,-98,180,738],[1,-50,89,739],[1,-90,-27,740],[1,1,102,741],[1,63,126,742],[1,90,59,743],[1,132,124,744],[1,79,88,745],[1,4,84,746],[1,-203,-1,747],[1,-214,-7,748],[1,-272,118,749],[1,-572,835,750],[1,-2570,4948,751],[1,-3400,13744,752],[1,2732,16414,753],[1,6382,10339,754],[1,-953,-2096,755],[1,-8487,-9793,756],[1,-1477,-7967,757],[1,11989,-4907,758],[1,10409,-2916,759],[1,-2599,-56,760],[1,-7498,5002,761],[1,1837,10004,762],[1,5651,9294,763],[1,-3116,3214,764],[1,-8025,484,765],[1,2277,-32,766],[1,14432,-3100,767],[1,10573,-8762,768],[1,-4272,-9409,769],[1,-10931,-4376,770],[1,-1033,-49,771],[1,10968,291,772],[1,12211,-1501,773],[1,3167,-889,774],[1,-1046,770,775],[1,-784,1918,776],[1,334,1867,777],[1,-430,940,778],[1,-3425,-67,779],[1,-7041,-184,780],[1,-6025,963,781],[1,-1710,1255,782],[1,634,959,783],[1,991,-29,784],[1,811,-1376,785],[1,282,-4338,786],[1,-1268,-5469,787],[1,-1091,-2814,788],[1,1080,1261,789],[1,2442,3250,790],[1,1114,1418,791],[1,-1004,-1042,792],[1,-2804,-2007,793],[1,-3100,-807,794],[1,-2099,960,795],[1,-705,1567,796],[1,319,938,797],[1,198,45,798],[1,-263,-342,799],[1,-539,32,800],[1,-360,668,801],[1,-496,714,802],[1,-949,110,803],[1,-1589,-333,804],[1,-1130,-106,805],[1,-100,256,806],[1,762,197,807],[1,737,-540,808],[1,75,-1003,809],[1,-552,-687,810],[1,-1160,-448,811],[1,-1330,-593,812],[1,-1140,-231,813],[1,-473,402,814],[1,331,554,815],[1,908,-93,816],[1,657,-570,817],[1,-220,-366,818],[1,-768,59,819],[1,-687,-30,820],[1,-385,-1009,821],[1,-392,-1219,822],[1,-229,-259,823],[1,155,762,824],[1,318,1413,825],[1,220,989,826],[1,-4,-52,827],[1,66,-636,828],[1,494,-710,829],[1,666,-156,830],[1,535,475,831],[1,-44,789,832],[1,-326,559,833],[1,-41,-33,834],[1,311,-17,835],[1,507,175,836],[1,510,-124,837],[1,520,-321,838],[1,185,-280,839],[1,-154,-222,840],[1,-151,-164,841],[1,55,-79,842],[1,392,-9,843],[1,474,136,844],[1,270,117,845],[1,295,41,846],[1,428,-38,847],[1,504,53,848],[1,398,251,849],[1,309,197,850],[1,18,-329,851],[1,-457,-633,852],[1,-530,-350,853],[1,-260,-191,854],[1,12,-167,855],[1,32,-115,856],[1,92,-161,857],[1,465,-270,858],[1,789,-614,859],[1,599,-805,860],[1,96,-621,861],[1,-121,-265,862],[1,7,-3,863],[1,197,312,864],[1,176,325,865],[1,156,52,866],[1,-45,-128,867],[1,-109,-303,868],[1,83,-328,869],[1,181,-93,870],[1,200,-81,871],[1,154,-324,872],[1,198,-352,873],[1,393,-68,874],[1,610,221,875],[1,454,392,876],[1,265,104,877],[1,221,-181,878],[1,307,-443,879],[1,-22,-261,880],[1,-335,189,881],[1,-191,444,882],[1,95,234,883],[1,270,-310,884],[1,159,-147,885],[1,-18,183,886],[1,153,247,887],[1,302,-89,888],[1,192,-442,889],[1,-105,-164,890],[1,-207,98,891],[1,-8,-134,892],[1,99,-266,893],[1,66,33,894],[1,19,340,895],[1,199,271,896],[1,354,-128,897],[1,488,-257,898],[1,369,54,899],[1,140,334,900],[1,70,303,901],[1,110,2,902],[1,140,-19,903],[1,181,52,904],[1,166,166,905],[1,141,107,906],[1,257,-73,907],[1,332,-184,908],[1,415,-152,909],[1,267,-65,910],[1,309,83,911],[1,219,92,912],[1,97,189,913],[1,197,82,914],[1,333,-80,915],[1,338,-59,916],[1,262,75,917],[1,174,241,918],[1,75,92,919],[1,10,-79,920],[1,10,-169,921],[1,136,-15,922],[1,129,-119,923],[1,146,-110,924],[1,162,-89,925],[1,130,31,926],[1,124,144,927],[1,120,91,928],[1,84,-8,929],[1,199,-55,930],[1,275,-5,931],[1,243,-1,932],[1,157,-66,933],[1,259,-111,934],[1,267,-67,935],[1,126,7,936],[1,4,103,937],[1,-54,70,938],[1,101,4,939],[1,326,-92,940],[1,306,-8,941],[1,203,24,942],[1,186,-89,943],[1,162,33,944],[1,156,-21,945],[1,223,52,946],[1,250,-82,947],[1,180,-112,948],[1,-119,-287,949],[1,-93,-265,950],[1,118,-86,951],[1,322,109,952],[1,491,-21,953],[1,418,-23,954],[1,376,-91,955],[1,322,-46,956],[1,101,69,957],[1,57,91,958],[1,-24,0,959],[1,101,5,960],[1,177,13,961],[1,219,83,962],[1,160,73,963],[1,280,-14,964],[1,267,-50,965],[1,203,24,966],[1,99,94,967],[1,26,116,968],[1,72,58,969],[1,151,-2,970],[1,297,103,971],[1,337,259,972],[1,280,132,973],[1,230,8,974],[1,146,-115,975],[1,-3,19,976],[1,-112,115,977],[1,-69,307,978],[1,132,107,979],[1,97,50,980],[1,146,-38,981],[1,205,63,982],[1,159,153,983],[1,229,49,984],[1,179,32,985],[1,146,68,986],[1,105,-27,987],[1,111,-47,988],[1,100,-51,989],[1,168,130,990],[1,130,245,991],[1,209,106,992],[1,-23113,9181,993],[1,-4039,16823,994],[1,1745,-26114,995],[1,32737,-28346,996],[1,11495,-17188,997],[1,-21299,8778,998],[1,-20455,13560,999],[1,14689,4860,1000],[1,-20301,-6742,1001],[1,-25082,-30191,1002],[1,31854,-29555,1003],[1,11458,27342,1004],[1,31694,16272,1005],[1,-27745,-8995,1006],[1,-11266,-4595,1007],[1,26766,6050,1008],[1,25084,-15831,1009],[1,1274,17043,1010],[1,9707,-8424,1011],[1,11696,6723,1012],[1,2977,4015,1013],[1,9693,-29450,1014],[1,-16985,17442,1015],[1,-8164,20382,1016],
GPS: 136038,33.77819,-84.38845,0.39000,331.29999,4
136111,0.09,-0.97,-0.36,2.32,-0.12,0.18,-15.00,-22.50,73.95,29.74,136111
136285,0.09,-0.97,-0.33,-2.01,0.12,0.24,-14.55,-21.90,73.35,29.71,136285
136403,0.06,-0.95,-0.39,0.79,-0.06,0.49,-15.75,-23.10,73.05,29.72,136403
136521,0.08,-0.95,-0.35,-1.65,-0.12,0.49,-16.05,-23.10,73.20,29.73,136521
136696,0.07,-0.95,-0.39,0.79,-0.18,0.61,-15.30,-22.35,73.50,29.76,136696
136929,0.08,-1.04,-0.44,6.90,-0.67,3.17,-16.05,-24.15,73.95,29.72,136929
137121,0.08,-0.98,-0.30,10.50,0.18,-0.37,-15.60,-24.45,74.55,29.77,137121
137599,0.18,-1.05,-0.25,-2.62,-5.07,14.89,-14.55,-21.00,73.50,29.77,137599
137792,0.01,-0.95,-0.34,0.67,-0.92,3.17,-14.85,-22.50,74.70,29.78,137792
137985,0.05,-1.03,-0.32,0.31,-0.67,-0.49,-14.25,-23.55,74.40,29.79,137985
GPS: 138038,33.77817,-84.38847,0.79000,331.60001,4
138125,0.02,-0.92,-0.34,5.31,0.55,-4.03,-14.85,-23.85,73.35,29.80,138125
138282,0.06,-1.11,-0.38,19.59,1.46,-5.25,-14.25,-22.65,75.00,29.78,138282
138377,0.09,-1.06,-0.41,6.23,-1.04,8.24,-14.40,-23.25,73.80,29.76,138377
138552,0.00,-0.81,-0.33,-8.42,4.33,-18.07,-14.85,-21.60,73.95,29.81,138552
138915,0.04,-1.00,-0.31,-2.38,-0.61,-0.73,-14.55,-21.60,74.70,29.83,138915
139278,0.18,-1.03,-0.27,-6.71,-0.73,3.66,-14.55,-21.00,75.60,29.80,139278
139377,0.08,-0.95,-0.20,-8.24,0.24,0.98,-14.55,-21.30,75.60,29.84,139377
139553,0.09,-0.89,-0.15,3.66,-1.04,4.82,-14.70,-21.30,74.25,29.83,139553
139799,0.05,-1.14,-0.24,-5.62,0.98,-2.99,-13.65,-21.30,75.15,29.85,139799
139992,-0.02,-0.91,-0.28,-9.03,-1.65,8.48,-14.25,-21.15,74.25,29.82,139992
